Code,Days to Trade,FlowUS$m,Name,Shares to Trade,Status,days,effective_date,profit,relative_profit
7282.T,-7.29,-82,Toyoda Gosei CoLtd,-3251042,Delete,12,2020/11/30,107.1680791,5.943199568
7282.T,-7.29,-82,Toyoda Gosei CoLtd,-3251042,Delete,13,2020/11/30,106.2853107,4.874039785
7282.T,-7.29,-82,Toyoda Gosei CoLtd,-3251042,Delete,14,2020/11/30,106.4618644,5.214324342
7282.T,-7.29,-82,Toyoda Gosei CoLtd,-3251042,Delete,15,2020/11/30,106.4618644,5.399580845
7282.T,-7.29,-82,Toyoda Gosei CoLtd,-3251042,Delete,16,2020/11/30,105.720339,5.709859904
7282.T,-7.29,-82,Toyoda Gosei CoLtd,-3251042,Delete,17,2020/11/30,102.8954802,2.550578544
7282.T,-7.29,-82,Toyoda Gosei CoLtd,-3251042,Delete,18,2020/11/30,103.8488701,2.960872121
7282.T,-7.29,-82,Toyoda Gosei CoLtd,-3251042,Delete,19,2020/11/30,106.6384181,5.794833281
7282.T,-7.29,-82,Toyoda Gosei CoLtd,-3251042,Delete,20,2020/11/30,106.9915254,5.4010887
7282.T,-7.29,-82,Toyoda Gosei CoLtd,-3251042,Delete,21,2020/11/30,107.6977401,3.405743784
7282.T,-7.29,-82,Toyoda Gosei CoLtd,-3251042,Delete,22,2020/11/30,105.7556497,1.932677306
7282.T,-7.29,-82,Toyoda Gosei CoLtd,-3251042,Delete,23,2020/11/30,105.8262712,2.7061537
7282.T,-7.29,-82,Toyoda Gosei CoLtd,-3251042,Delete,24,2020/11/30,105.9322034,3.189446249
7282.T,-7.29,-82,Toyoda Gosei CoLtd,-3251042,Delete,25,2020/11/30,106.8149718,4.460697157
7282.T,-7.29,-82,Toyoda Gosei CoLtd,-3251042,Delete,26,2020/11/30,106.2853107,2.288468834
7282.T,-7.29,-82,Toyoda Gosei CoLtd,-3251042,Delete,27,2020/11/30,106.2853107,-0.166359525
7282.T,-7.29,-82,Toyoda Gosei CoLtd,-3251042,Delete,28,2020/11/30,104.3432203,-2.204199197
7282.T,-7.29,-82,Toyoda Gosei CoLtd,-3251042,Delete,29,2020/11/30,104.8022599,-2.850759261
8304.T,-4.22,-92.6,Aozora Bank Ltd,-5735552,Delete,-1,2020/11/30,102.1635884,1.365022019
8304.T,-4.22,-92.6,Aozora Bank Ltd,-5735552,Delete,-2,2020/11/30,101.4248021,1.032536504
8304.T,-4.22,-92.6,Aozora Bank Ltd,-5735552,Delete,-3,2020/11/30,100.5804749,1.097846372
8304.T,-4.22,-92.6,Aozora Bank Ltd,-5735552,Delete,-4,2020/11/30,99.47229551,0.486269386
8304.T,-4.22,-92.6,Aozora Bank Ltd,-5735552,Delete,-5,2020/11/30,97.62532982,1.053728952
8304.T,-4.22,-92.6,Aozora Bank Ltd,-5735552,Delete,-6,2020/11/30,96.88654354,-0.089731375
8304.T,-4.22,-92.6,Aozora Bank Ltd,-5735552,Delete,-7,2020/11/30,96.88654354,-0.444582508
8304.T,-4.22,-92.6,Aozora Bank Ltd,-5735552,Delete,-8,2020/11/30,98.99736148,0.582464086
8304.T,-4.22,-92.6,Aozora Bank Ltd,-5735552,Delete,-9,2020/11/30,97.62532982,-0.382169725
8304.T,-4.22,-92.6,Aozora Bank Ltd,-5735552,Delete,-10,2020/11/30,93.40369393,-2.632603783
8304.T,-4.22,-92.6,Aozora Bank Ltd,-5735552,Delete,-11,2020/11/30,96.04221636,-0.504832437
8304.T,-4.22,-92.6,Aozora Bank Ltd,-5735552,Delete,-12,2020/11/30,97.36147757,1.462391484
8304.T,-4.22,-92.6,Aozora Bank Ltd,-5735552,Delete,-13,2020/11/30,95.51451187,1.295142752
8304.T,-4.22,-92.6,Aozora Bank Ltd,-5735552,Delete,-14,2020/11/30,92.66490765,-1.305725201
8304.T,-4.22,-92.6,Aozora Bank Ltd,-5735552,Delete,-15,2020/11/30,93.08707124,1.063239468
8304.T,-4.22,-92.6,Aozora Bank Ltd,-5735552,Delete,-16,2020/11/30,91.02902375,-0.162723732
8304.T,-4.22,-92.6,Aozora Bank Ltd,-5735552,Delete,-17,2020/11/30,92.40105541,2.760552141
8304.T,-4.22,-92.6,Aozora Bank Ltd,-5735552,Delete,-18,2020/11/30,92.29551451,4.167289925
8304.T,-4.22,-92.6,Aozora Bank Ltd,-5735552,Delete,-19,2020/11/30,90.13192612,3.208039041
8304.T,-4.22,-92.6,Aozora Bank Ltd,-5735552,Delete,-20,2020/11/30,91.92612137,3.659966377
8304.T,-4.22,-92.6,Aozora Bank Ltd,-5735552,Delete,-21,2020/11/30,91.97889182,3.385237225
8304.T,-4.22,-92.6,Aozora Bank Ltd,-5735552,Delete,-22,2020/11/30,94.08970976,5.241492984
8304.T,-4.22,-92.6,Aozora Bank Ltd,-5735552,Delete,-23,2020/11/30,95.40897098,6.528446856
8304.T,-4.22,-92.6,Aozora Bank Ltd,-5735552,Delete,-24,2020/11/30,94.5646438,5.599946569
8304.T,-4.22,-92.6,Aozora Bank Ltd,-5735552,Delete,-25,2020/11/30,92.823219,4.018620914
8304.T,-4.22,-92.6,Aozora Bank Ltd,-5735552,Delete,-26,2020/11/30,93.40369393,3.974171982
8304.T,-4.22,-92.6,Aozora Bank Ltd,-5735552,Delete,-27,2020/11/30,92.6121372,3.45658454
8304.T,-4.22,-92.6,Aozora Bank Ltd,-5735552,Delete,-28,2020/11/30,92.55936675,3.010035259
8304.T,-4.22,-92.6,Aozora Bank Ltd,-5735552,Delete,-29,2020/11/30,91.50395778,2.940113709
8304.T,-4.22,-92.6,Aozora Bank Ltd,-5735552,Delete,-30,2020/11/30,91.97889182,3.049604042
8304.T,-4.22,-92.6,Aozora Bank Ltd,-5735552,Delete,-31,2020/11/30,93.08707124,3.705707658
8304.T,-4.22,-92.6,Aozora Bank Ltd,-5735552,Delete,-32,2020/11/30,94.77572559,5.488749387
8304.T,-4.22,-92.6,Aozora Bank Ltd,-5735552,Delete,-33,2020/11/30,93.77308707,4.649122968
8304.T,-4.22,-92.6,Aozora Bank Ltd,-5735552,Delete,-34,2020/11/30,93.61477573,4.260044894
8304.T,-4.22,-92.6,Aozora Bank Ltd,-5735552,Delete,-35,2020/11/30,91.97889182,4.268165859
8304.T,-4.22,-92.6,Aozora Bank Ltd,-5735552,Delete,-36,2020/11/30,95.51451187,6.464657937
8304.T,-4.22,-92.6,Aozora Bank Ltd,-5735552,Delete,-37,2020/11/30,97.88918206,8.943286642
8304.T,-4.22,-92.6,Aozora Bank Ltd,-5735552,Delete,-38,2020/11/30,95.98944591,8.204950257
8304.T,-4.22,-92.6,Aozora Bank Ltd,-5735552,Delete,-39,2020/11/30,95.14511873,7.802484618
8304.T,-4.22,-92.6,Aozora Bank Ltd,-5735552,Delete,-40,2020/11/30,94.24802111,5.926822574
8304.T,-4.22,-92.6,Aozora Bank Ltd,-5735552,Delete,-41,2020/11/30,96.14775726,7.774314648
8304.T,-4.22,-92.6,Aozora Bank Ltd,-5735552,Delete,-42,2020/11/30,96.99208443,8.773482516
8304.T,-4.22,-92.6,Aozora Bank Ltd,-5735552,Delete,-43,2020/11/30,97.88918206,9.079817317
8304.T,-4.22,-92.6,Aozora Bank Ltd,-5735552,Delete,-44,2020/11/30,100.3166227,11.58534033
8304.T,-4.22,-92.6,Aozora Bank Ltd,-5735552,Delete,-45,2020/11/30,99.26121372,10.13494195
8304.T,-4.22,-92.6,Aozora Bank Ltd,-5735552,Delete,-46,2020/11/30,99.68337731,11.13519511
8304.T,-4.22,-92.6,Aozora Bank Ltd,-5735552,Delete,-47,2020/11/30,98.57519789,10.6739948
8304.T,-4.22,-92.6,Aozora Bank Ltd,-5735552,Delete,-48,2020/11/30,96.99208443,9.858577936
8304.T,-4.22,-92.6,Aozora Bank Ltd,-5735552,Delete,-49,2020/11/30,100.2638522,12.21639601
8304.T,-4.22,-92.6,Aozora Bank Ltd,-5735552,Delete,-50,2020/11/30,100.7915567,13.44086469
8304.T,-4.22,-92.6,Aozora Bank Ltd,-5735552,Delete,-51,2020/11/30,101.055409,13.26784904
8304.T,-4.22,-92.6,Aozora Bank Ltd,-5735552,Delete,-52,2020/11/30,100.1055409,11.33400677
8304.T,-4.22,-92.6,Aozora Bank Ltd,-5735552,Delete,-53,2020/11/30,99.05013193,11.10474268
8304.T,-4.22,-92.6,Aozora Bank Ltd,-5735552,Delete,-54,2020/11/30,99.63060686,12.09787392
8304.T,-4.22,-92.6,Aozora Bank Ltd,-5735552,Delete,-55,2020/11/30,100.5277045,12.98857818
8304.T,-4.22,-92.6,Aozora Bank Ltd,-5735552,Delete,-56,2020/11/30,99.68337731,13.11691384
8304.T,-4.22,-92.6,Aozora Bank Ltd,-5735552,Delete,-57,2020/11/30,98.57519789,10.77466206
8304.T,-4.22,-92.6,Aozora Bank Ltd,-5735552,Delete,-58,2020/11/30,99.73614776,11.62540091
8304.T,-4.22,-92.6,Aozora Bank Ltd,-5735552,Delete,-59,2020/11/30,99.94722955,11.81412482
8304.T,-4.22,-92.6,Aozora Bank Ltd,-5735552,Delete,0,2020/11/30,100,0
8304.T,-4.22,-92.6,Aozora Bank Ltd,-5735552,Delete,1,2020/11/30,99.26121372,-2.07768727
8304.T,-4.22,-92.6,Aozora Bank Ltd,-5735552,Delete,2,2020/11/30,99.47229551,-1.917449817
8304.T,-4.22,-92.6,Aozora Bank Ltd,-5735552,Delete,3,2020/11/30,99.94722955,-1.474255663
8304.T,-4.22,-92.6,Aozora Bank Ltd,-5735552,Delete,4,2020/11/30,99.31398417,-1.887591703
8304.T,-4.22,-92.6,Aozora Bank Ltd,-5735552,Delete,5,2020/11/30,98.94459103,-1.485996987
8304.T,-4.22,-92.6,Aozora Bank Ltd,-5735552,Delete,6,2020/11/30,97.51978892,-2.606792307
8304.T,-4.22,-92.6,Aozora Bank Ltd,-5735552,Delete,7,2020/11/30,99.05013193,-2.403774122
8304.T,-4.22,-92.6,Aozora Bank Ltd,-5735552,Delete,8,2020/11/30,97.67810026,-3.542390914
8304.T,-4.22,-92.6,Aozora Bank Ltd,-5735552,Delete,9,2020/11/30,99.31398417,-1.51412791
8304.T,-4.22,-92.6,Aozora Bank Ltd,-5735552,Delete,10,2020/11/30,100.1583113,-0.972142977
8304.T,-4.22,-92.6,Aozora Bank Ltd,-5735552,Delete,11,2020/11/30,99.94722955,-1.014500246
8304.T,-4.22,-92.6,Aozora Bank Ltd,-5735552,Delete,12,2020/11/30,102.0580475,0.833167965
8304.T,-4.22,-92.6,Aozora Bank Ltd,-5735552,Delete,13,2020/11/30,100.5804749,-0.830796016
8304.T,-4.22,-92.6,Aozora Bank Ltd,-5735552,Delete,14,2020/11/30,101.3720317,0.124491598
8304.T,-4.22,-92.6,Aozora Bank Ltd,-5735552,Delete,15,2020/11/30,101.530343,0.468059446
8304.T,-4.22,-92.6,Aozora Bank Ltd,-5735552,Delete,16,2020/11/30,100.3693931,0.358914061
8304.T,-4.22,-92.6,Aozora Bank Ltd,-5735552,Delete,17,2020/11/30,99.73614776,-0.608753925
8304.T,-4.22,-92.6,Aozora Bank Ltd,-5735552,Delete,18,2020/11/30,100.5804749,-0.307523002
8304.T,-4.22,-92.6,Aozora Bank Ltd,-5735552,Delete,19,2020/11/30,100.9498681,0.106283275
8304.T,-4.22,-92.6,Aozora Bank Ltd,-5735552,Delete,20,2020/11/30,101.1081794,-0.482257305
8304.T,-4.22,-92.6,Aozora Bank Ltd,-5735552,Delete,21,2020/11/30,101.3720317,-2.919964667
8304.T,-4.22,-92.6,Aozora Bank Ltd,-5735552,Delete,22,2020/11/30,100.4221636,-3.400808823
8304.T,-4.22,-92.6,Aozora Bank Ltd,-5735552,Delete,23,2020/11/30,99.47229551,-3.647821972
8304.T,-4.22,-92.6,Aozora Bank Ltd,-5735552,Delete,24,2020/11/30,98.89182058,-3.85093656
8304.T,-4.22,-92.6,Aozora Bank Ltd,-5735552,Delete,25,2020/11/30,100.8970976,-1.457176969
8304.T,-4.22,-92.6,Aozora Bank Ltd,-5735552,Delete,26,2020/11/30,103.1662269,-0.830614988
8304.T,-4.22,-92.6,Aozora Bank Ltd,-5735552,Delete,27,2020/11/30,104.4854881,-1.966182133
8304.T,-4.22,-92.6,Aozora Bank Ltd,-5735552,Delete,28,2020/11/30,104.3799472,-2.167472307
8304.T,-4.22,-92.6,Aozora Bank Ltd,-5735552,Delete,29,2020/11/30,104.3799472,-3.273071918
3099.T,-4.97,-79.7,Isetan MitsukoshiHoldings Ltd,-15982411,Delete,-1,2020/11/30,104.2780749,3.479508495
3099.T,-4.97,-79.7,Isetan MitsukoshiHoldings Ltd,-15982411,Delete,-2,2020/11/30,105.1693405,4.777074856
3099.T,-4.97,-79.7,Isetan MitsukoshiHoldings Ltd,-15982411,Delete,-3,2020/11/30,106.0606061,6.577977499
3099.T,-4.97,-79.7,Isetan MitsukoshiHoldings Ltd,-15982411,Delete,-4,2020/11/30,108.0213904,9.035364245
3099.T,-4.97,-79.7,Isetan MitsukoshiHoldings Ltd,-15982411,Delete,-5,2020/11/30,105.1693405,8.597739601
3099.T,-4.97,-79.7,Isetan MitsukoshiHoldings Ltd,-15982411,Delete,-6,2020/11/30,106.0606061,9.08433115
3099.T,-4.97,-79.7,Isetan MitsukoshiHoldings Ltd,-15982411,Delete,-7,2020/11/30,109.0909091,11.75978305
3099.T,-4.97,-79.7,Isetan MitsukoshiHoldings Ltd,-15982411,Delete,-8,2020/11/30,107.6648841,9.249986743
3099.T,-4.97,-79.7,Isetan MitsukoshiHoldings Ltd,-15982411,Delete,-9,2020/11/30,106.7736185,8.766118998
3099.T,-4.97,-79.7,Isetan MitsukoshiHoldings Ltd,-15982411,Delete,-10,2020/11/30,101.9607843,5.924486599
3099.T,-4.97,-79.7,Isetan MitsukoshiHoldings Ltd,-15982411,Delete,-11,2020/11/30,102.3172906,5.770241756
3099.T,-4.97,-79.7,Isetan MitsukoshiHoldings Ltd,-15982411,Delete,-12,2020/11/30,107.6648841,11.76579805
3099.T,-4.97,-79.7,Isetan MitsukoshiHoldings Ltd,-15982411,Delete,-13,2020/11/30,102.3172906,8.097921431
3099.T,-4.97,-79.7,Isetan MitsukoshiHoldings Ltd,-15982411,Delete,-14,2020/11/30,90.55258467,-3.418048183
3099.T,-4.97,-79.7,Isetan MitsukoshiHoldings Ltd,-15982411,Delete,-15,2020/11/30,91.97860963,-0.045222146
3099.T,-4.97,-79.7,Isetan MitsukoshiHoldings Ltd,-15982411,Delete,-16,2020/11/30,90.01782531,-1.173922167
3099.T,-4.97,-79.7,Isetan MitsukoshiHoldings Ltd,-15982411,Delete,-17,2020/11/30,91.26559715,1.62509388
3099.T,-4.97,-79.7,Isetan MitsukoshiHoldings Ltd,-15982411,Delete,-18,2020/11/30,91.62210339,3.4938788
3099.T,-4.97,-79.7,Isetan MitsukoshiHoldings Ltd,-15982411,Delete,-19,2020/11/30,90.01782531,3.093938232
3099.T,-4.97,-79.7,Isetan MitsukoshiHoldings Ltd,-15982411,Delete,-20,2020/11/30,92.33511586,4.068960869
3099.T,-4.97,-79.7,Isetan MitsukoshiHoldings Ltd,-15982411,Delete,-21,2020/11/30,93.04812834,4.454473746
3099.T,-4.97,-79.7,Isetan MitsukoshiHoldings Ltd,-15982411,Delete,-22,2020/11/30,97.14795009,8.299733311
3099.T,-4.97,-79.7,Isetan MitsukoshiHoldings Ltd,-15982411,Delete,-23,2020/11/30,101.2477718,12.36724772
3099.T,-4.97,-79.7,Isetan MitsukoshiHoldings Ltd,-15982411,Delete,-24,2020/11/30,98.93048128,9.965784053
3099.T,-4.97,-79.7,Isetan MitsukoshiHoldings Ltd,-15982411,Delete,-25,2020/11/30,96.79144385,7.986845766
3099.T,-4.97,-79.7,Isetan MitsukoshiHoldings Ltd,-15982411,Delete,-26,2020/11/30,96.79144385,7.361921901
3099.T,-4.97,-79.7,Isetan MitsukoshiHoldings Ltd,-15982411,Delete,-27,2020/11/30,95.18716578,6.031613112
3099.T,-4.97,-79.7,Isetan MitsukoshiHoldings Ltd,-15982411,Delete,-28,2020/11/30,99.64349376,10.09416227
3099.T,-4.97,-79.7,Isetan MitsukoshiHoldings Ltd,-15982411,Delete,-29,2020/11/30,96.25668449,7.692840418
3099.T,-4.97,-79.7,Isetan MitsukoshiHoldings Ltd,-15982411,Delete,-30,2020/11/30,97.68270945,8.753421669
3099.T,-4.97,-79.7,Isetan MitsukoshiHoldings Ltd,-15982411,Delete,-31,2020/11/30,101.7825312,12.40116761
3099.T,-4.97,-79.7,Isetan MitsukoshiHoldings Ltd,-15982411,Delete,-32,2020/11/30,105.8823529,16.59537673
3099.T,-4.97,-79.7,Isetan MitsukoshiHoldings Ltd,-15982411,Delete,-33,2020/11/30,104.8128342,15.68887012
3099.T,-4.97,-79.7,Isetan MitsukoshiHoldings Ltd,-15982411,Delete,-34,2020/11/30,105.3475936,15.99286275
3099.T,-4.97,-79.7,Isetan MitsukoshiHoldings Ltd,-15982411,Delete,-35,2020/11/30,99.1087344,11.39800844
3099.T,-4.97,-79.7,Isetan MitsukoshiHoldings Ltd,-15982411,Delete,-36,2020/11/30,97.50445633,8.454602392
3099.T,-4.97,-79.7,Isetan MitsukoshiHoldings Ltd,-15982411,Delete,-37,2020/11/30,100.3565062,11.41061082
3099.T,-4.97,-79.7,Isetan MitsukoshiHoldings Ltd,-15982411,Delete,-38,2020/11/30,94.29590018,6.511404525
3099.T,-4.97,-79.7,Isetan MitsukoshiHoldings Ltd,-15982411,Delete,-39,2020/11/30,94.4741533,7.131519182
3099.T,-4.97,-79.7,Isetan MitsukoshiHoldings Ltd,-15982411,Delete,-40,2020/11/30,98.57397504,10.25277651
3099.T,-4.97,-79.7,Isetan MitsukoshiHoldings Ltd,-15982411,Delete,-41,2020/11/30,100.8912656,12.51782299
3099.T,-4.97,-79.7,Isetan MitsukoshiHoldings Ltd,-15982411,Delete,-42,2020/11/30,100.5347594,12.31615744
3099.T,-4.97,-79.7,Isetan MitsukoshiHoldings Ltd,-15982411,Delete,-43,2020/11/30,101.0695187,12.26015398
3099.T,-4.97,-79.7,Isetan MitsukoshiHoldings Ltd,-15982411,Delete,-44,2020/11/30,103.2085561,14.47727379
3099.T,-4.97,-79.7,Isetan MitsukoshiHoldings Ltd,-15982411,Delete,-45,2020/11/30,106.0606061,16.93433429
3099.T,-4.97,-79.7,Isetan MitsukoshiHoldings Ltd,-15982411,Delete,-46,2020/11/30,104.6345811,16.0863989
3099.T,-4.97,-79.7,Isetan MitsukoshiHoldings Ltd,-15982411,Delete,-47,2020/11/30,101.9607843,14.05958122
3099.T,-4.97,-79.7,Isetan MitsukoshiHoldings Ltd,-15982411,Delete,-48,2020/11/30,102.4955437,15.36203718
3099.T,-4.97,-79.7,Isetan MitsukoshiHoldings Ltd,-15982411,Delete,-49,2020/11/30,102.3172906,14.26983432
3099.T,-4.97,-79.7,Isetan MitsukoshiHoldings Ltd,-15982411,Delete,-50,2020/11/30,100.3565062,13.0058142
3099.T,-4.97,-79.7,Isetan MitsukoshiHoldings Ltd,-15982411,Delete,-51,2020/11/30,100.7130125,12.92545254
3099.T,-4.97,-79.7,Isetan MitsukoshiHoldings Ltd,-15982411,Delete,-52,2020/11/30,101.0695187,12.29798459
3099.T,-4.97,-79.7,Isetan MitsukoshiHoldings Ltd,-15982411,Delete,-53,2020/11/30,99.82174688,11.87635764
3099.T,-4.97,-79.7,Isetan MitsukoshiHoldings Ltd,-15982411,Delete,-54,2020/11/30,101.426025,13.89329202
3099.T,-4.97,-79.7,Isetan MitsukoshiHoldings Ltd,-15982411,Delete,-55,2020/11/30,104.0998217,16.56069544
3099.T,-4.97,-79.7,Isetan MitsukoshiHoldings Ltd,-15982411,Delete,-56,2020/11/30,101.6042781,15.03781461
3099.T,-4.97,-79.7,Isetan MitsukoshiHoldings Ltd,-15982411,Delete,-57,2020/11/30,101.426025,13.62548912
3099.T,-4.97,-79.7,Isetan MitsukoshiHoldings Ltd,-15982411,Delete,-58,2020/11/30,105.3475936,17.23684674
3099.T,-4.97,-79.7,Isetan MitsukoshiHoldings Ltd,-15982411,Delete,-59,2020/11/30,104.2780749,16.14497013
3099.T,-4.97,-79.7,Isetan MitsukoshiHoldings Ltd,-15982411,Delete,0,2020/11/30,100,0
3099.T,-4.97,-79.7,Isetan MitsukoshiHoldings Ltd,-15982411,Delete,1,2020/11/30,101.0695187,-0.269382274
3099.T,-4.97,-79.7,Isetan MitsukoshiHoldings Ltd,-15982411,Delete,2,2020/11/30,102.8520499,1.462304579
3099.T,-4.97,-79.7,Isetan MitsukoshiHoldings Ltd,-15982411,Delete,3,2020/11/30,101.7825312,0.36104598
3099.T,-4.97,-79.7,Isetan MitsukoshiHoldings Ltd,-15982411,Delete,4,2020/11/30,103.5650624,2.363486517
3099.T,-4.97,-79.7,Isetan MitsukoshiHoldings Ltd,-15982411,Delete,5,2020/11/30,100.7130125,0.282424461
3099.T,-4.97,-79.7,Isetan MitsukoshiHoldings Ltd,-15982411,Delete,6,2020/11/30,101.2477718,1.121190611
3099.T,-4.97,-79.7,Isetan MitsukoshiHoldings Ltd,-15982411,Delete,7,2020/11/30,104.6345811,3.180675057
3099.T,-4.97,-79.7,Isetan MitsukoshiHoldings Ltd,-15982411,Delete,8,2020/11/30,108.5561497,7.335658555
3099.T,-4.97,-79.7,Isetan MitsukoshiHoldings Ltd,-15982411,Delete,9,2020/11/30,109.8039216,8.97580949
3099.T,-4.97,-79.7,Isetan MitsukoshiHoldings Ltd,-15982411,Delete,10,2020/11/30,110.516934,9.386479723
3099.T,-4.97,-79.7,Isetan MitsukoshiHoldings Ltd,-15982411,Delete,11,2020/11/30,110.1604278,9.19869801
3099.T,-4.97,-79.7,Isetan MitsukoshiHoldings Ltd,-15982411,Delete,12,2020/11/30,112.8342246,11.60934507
3099.T,-4.97,-79.7,Isetan MitsukoshiHoldings Ltd,-15982411,Delete,13,2020/11/30,106.9518717,5.540600708
3099.T,-4.97,-79.7,Isetan MitsukoshiHoldings Ltd,-15982411,Delete,14,2020/11/30,109.6256684,8.378128385
3099.T,-4.97,-79.7,Isetan MitsukoshiHoldings Ltd,-15982411,Delete,15,2020/11/30,109.2691622,8.206878649
3099.T,-4.97,-79.7,Isetan MitsukoshiHoldings Ltd,-15982411,Delete,16,2020/11/30,109.0909091,9.080430012
3099.T,-4.97,-79.7,Isetan MitsukoshiHoldings Ltd,-15982411,Delete,17,2020/11/30,104.9910873,4.646185662
3099.T,-4.97,-79.7,Isetan MitsukoshiHoldings Ltd,-15982411,Delete,18,2020/11/30,106.7736185,5.885620602
3099.T,-4.97,-79.7,Isetan MitsukoshiHoldings Ltd,-15982411,Delete,19,2020/11/30,106.7736185,5.93003374
3099.T,-4.97,-79.7,Isetan MitsukoshiHoldings Ltd,-15982411,Delete,20,2020/11/30,105.3475936,3.757156859
3099.T,-4.97,-79.7,Isetan MitsukoshiHoldings Ltd,-15982411,Delete,21,2020/11/30,108.912656,4.620659643
3099.T,-4.97,-79.7,Isetan MitsukoshiHoldings Ltd,-15982411,Delete,22,2020/11/30,108.7344029,4.91143044
3099.T,-4.97,-79.7,Isetan MitsukoshiHoldings Ltd,-15982411,Delete,23,2020/11/30,104.2780749,1.15795738
3099.T,-4.97,-79.7,Isetan MitsukoshiHoldings Ltd,-15982411,Delete,24,2020/11/30,101.426025,-1.316732185
3099.T,-4.97,-79.7,Isetan MitsukoshiHoldings Ltd,-15982411,Delete,25,2020/11/30,106.2388592,3.884584586
3099.T,-4.97,-79.7,Isetan MitsukoshiHoldings Ltd,-15982411,Delete,26,2020/11/30,105.7040998,1.707257921
3099.T,-4.97,-79.7,Isetan MitsukoshiHoldings Ltd,-15982411,Delete,27,2020/11/30,107.1301248,0.678454518
3099.T,-4.97,-79.7,Isetan MitsukoshiHoldings Ltd,-15982411,Delete,28,2020/11/30,109.4474153,2.899995794
3099.T,-4.97,-79.7,Isetan MitsukoshiHoldings Ltd,-15982411,Delete,29,2020/11/30,111.4081996,3.755180496
VNET.O,2.79,268.5,21Vianet Group Inc,6412690,Add,-1,2021/2/26,101.0702525,1.622997053
VNET.O,2.79,268.5,21Vianet Group Inc,6412690,Add,-2,2021/2/26,105.104281,2.029620316
VNET.O,2.79,268.5,21Vianet Group Inc,6412690,Add,-3,2021/2/26,106.1470911,4.078847013
VNET.O,2.79,268.5,21Vianet Group Inc,6412690,Add,-4,2021/2/26,103.622393,1.039835659
VNET.O,2.79,268.5,21Vianet Group Inc,6412690,Add,-5,2021/2/26,109.248079,4.077582496
VNET.O,2.79,268.5,21Vianet Group Inc,6412690,Add,-6,2021/2/26,109.7969265,4.695409287
VNET.O,2.79,268.5,21Vianet Group Inc,6412690,Add,-7,2021/2/26,116.9045005,10.99061864
VNET.O,2.79,268.5,21Vianet Group Inc,6412690,Add,-8,2021/2/26,116.5751921,10.39471629
VNET.O,2.79,268.5,21Vianet Group Inc,6412690,Add,-9,2021/2/26,114.9012075,8.87278948
VNET.O,2.79,268.5,21Vianet Group Inc,6412690,Add,-10,2021/2/26,111.388584,6.355742971
VNET.O,2.79,268.5,21Vianet Group Inc,6412690,Add,-11,2021/2/26,108.0406147,3.603270339
VNET.O,2.79,268.5,21Vianet Group Inc,6412690,Add,-12,2021/2/26,110.8397366,7.669793366
VNET.O,2.79,268.5,21Vianet Group Inc,6412690,Add,-13,2021/2/26,108.9736553,5.7867326
VNET.O,2.79,268.5,21Vianet Group Inc,6412690,Add,-14,2021/2/26,109.0834248,7.48363402
VNET.O,2.79,268.5,21Vianet Group Inc,6412690,Add,-15,2021/2/26,103.5400659,4.462266986
VNET.O,2.79,268.5,21Vianet Group Inc,6412690,Add,-16,2021/2/26,103.2107574,2.113075799
VNET.O,2.79,268.5,21Vianet Group Inc,6412690,Add,-17,2021/2/26,95.88364435,-4.709502439
VNET.O,2.79,268.5,21Vianet Group Inc,6412690,Add,-18,2021/2/26,109.467618,6.180030878
VNET.O,2.79,268.5,21Vianet Group Inc,6412690,Add,-19,2021/2/26,114.4895719,11.12671388
VNET.O,2.79,268.5,21Vianet Group Inc,6412690,Add,-20,2021/2/26,112.9802415,10.32180687
VNET.O,2.79,268.5,21Vianet Group Inc,6412690,Add,-21,2021/2/26,106.7782656,4.211854048
VNET.O,2.79,268.5,21Vianet Group Inc,6412690,Add,-22,2021/2/26,110.4006586,8.392676718
VNET.O,2.79,268.5,21Vianet Group Inc,6412690,Add,-23,2021/2/26,110.2360044,10.19939226
VNET.O,2.79,268.5,21Vianet Group Inc,6412690,Add,-24,2021/2/26,108.8364435,10.30585567
VNET.O,2.79,268.5,21Vianet Group Inc,6412690,Add,-25,2021/2/26,108.507135,9.111348822
VNET.O,2.79,268.5,21Vianet Group Inc,6412690,Add,-26,2021/2/26,107.6289791,8.109560693
VNET.O,2.79,268.5,21Vianet Group Inc,6412690,Add,-27,2021/2/26,106.2568606,7.165872255
VNET.O,2.79,268.5,21Vianet Group Inc,6412690,Add,-28,2021/2/26,102.4149286,3.596825734
VNET.O,2.79,268.5,21Vianet Group Inc,6412690,Add,-29,2021/2/26,102.1953897,2.122392831
VNET.O,2.79,268.5,21Vianet Group Inc,6412690,Add,-30,2021/2/26,95.80131723,-3.252149359
VNET.O,2.79,268.5,21Vianet Group Inc,6412690,Add,-31,2021/2/26,93.41383095,-3.163276232
VNET.O,2.79,268.5,21Vianet Group Inc,6412690,Add,-32,2021/2/26,94.07244786,-3.097199701
VNET.O,2.79,268.5,21Vianet Group Inc,6412690,Add,-33,2021/2/26,92.97475302,-3.281410591
VNET.O,2.79,268.5,21Vianet Group Inc,6412690,Add,-34,2021/2/26,95.19758507,-2.49751853
VNET.O,2.79,268.5,21Vianet Group Inc,6412690,Add,-35,2021/2/26,95.66410538,-1.89243307
